case,family,noise_std,noise_seed,variant,run,status,touches,false_stop,quality_met,final_rmse,final_max_error,coverage_95,interval_width,motion_time,audit_touches,coverage_touches,optimizer_fallbacks,distance,time_averaged_rmse,repeat_fraction,compute_p95_seconds,wall_seconds,rmse_at_available_8,rmse_at_available_16,rmse_at_available_32,rmse_at_available_64,rmse_at_available_128
ellipse-validation-3,ellipse,0.005,52002,fixed-budget,ellipse-validation-3-n0-s52002-fixed-budget,budget_exhausted,128,False,True,0.004196682437964113,0.011333979420745877,0.986328125,0.02106714483246281,283.64225287527125,0,0,0,193.9129611573494,0.037212254712754765,0.0,0.017046699950969923,3.9201259820001724,0.023682217940233428,0.00560015875184728,0.005745647142390097,0.005312230173941134,0.004196682437964113
ellipse-validation-3,ellipse,0.005,52002,learned-budget,ellipse-validation-3-n0-s52002-learned-budget,budget_exhausted,128,False,True,0.0030302817649771785,0.008688420611432046,0.9375,0.011104385465389659,281.2047925648263,0,0,0,192.65614300614507,0.037138289348980516,0.0390625,0.018092126749615998,3.7963496849988587,0.023682217940233428,0.0051947590783458005,0.00539690998799111,0.003861841938926892,0.0030302817649771785
ellipse-validation-3,ellipse,0.005,52002,learned-coverage,ellipse-validation-3-n0-s52002-learned-coverage,budget_exhausted,128,False,True,0.002712789334103396,0.006529128865129297,0.9736328125,0.011090157308230084,285.5128273924277,0,24,0,196.88625054875425,0.03714469404658393,0.046875,0.027031963950321362,4.364388982001401,0.023682217940233428,0.0051947590783458005,0.004881882031499177,0.0031514599606200845,0.002712789334103396
ellipse-validation-3,ellipse,0.005,52002,uncertainty-stop,ellipse-validation-3-n0-s52002-uncertainty-stop,confident,31,False,True,0.005021366872617426,0.011603025889916962,0.970947265625,0.02094678202583864,80.22803536869827,0,4,0,58.416827381677734,0.03714469404658393,0.0,0.014674048000415496,0.46757352899840043,0.023682217940233428,0.0051947590783458005,0.005021366872617426,0.005021366872617426,0.005021366872617426
ellipse-validation-3,ellipse,0.005,52002,guarded-stop,ellipse-validation-3-n0-s52002-guarded-stop,confident,34,False,True,0.004730162291394426,0.011587111500713676,0.96875,0.019450474297761422,88.63596128774628,2,4,0,64.84929595801825,0.03714469404658393,0.0,0.03371248320108859,0.7502830899993569,0.023682217940233428,0.0051947590783458005,0.004881882031499177,0.004730162291394426,0.004730162291394426
recess-validation-0,recess,0.005,52001,fixed-budget,recess-validation-0-n0-s52001-fixed-budget,budget_exhausted,128,False,True,0.0035497351151137168,0.009354016456553649,1.0,0.021068173313806254,239.46349213754246,0,0,0,163.2741755228987,0.03221130551818116,0.0,0.025212628899680567,4.22413299299842,0.02582913394226269,0.020030582697357004,0.008306781191924547,0.004229280498833466,0.0035497351151137168
recess-validation-0,recess,0.005,52001,learned-budget,recess-validation-0-n0-s52001-learned-budget,budget_exhausted,128,False,True,0.002720858777403082,0.007318416374075598,0.996826171875,0.014685750747307585,233.64343974138365,0,0,0,157.4551888762388,0.03251740812657324,0.0,0.024638387348204557,4.024296599000081,0.02582913394226269,0.020095346774215296,0.008074418921696313,0.0038137419227781875,0.002720858777403082
recess-validation-0,recess,0.005,52001,learned-coverage,recess-validation-0-n0-s52001-learned-coverage,budget_exhausted,128,False,True,0.0031250066992683434,0.008462716097902723,0.982421875,0.014770670821576452,234.08620771822362,0,24,0,157.9794419917896,0.03251026622505541,0.0,0.021206618851283558,3.8056847820007533,0.02582913394226269,0.02007075636523994,0.008257219611094485,0.004056100914876733,0.0031250066992683434
recess-validation-0,recess,0.005,52001,uncertainty-stop,recess-validation-0-n0-s52001-uncertainty-stop,confident,16,True,False,0.02007075636523994,0.13037869493221765,0.903076171875,0.022640798490789777,33.323337825905554,0,1,0,23.837410186014424,0.032637155800783434,0.0,0.011540534750565712,0.1809807629997522,0.02582913394226269,0.02007075636523994,0.02007075636523994,0.02007075636523994,0.02007075636523994
recess-validation-0,recess,0.005,52001,guarded-stop,recess-validation-0-n0-s52001-guarded-stop,confident,44,True,False,0.007729036052048074,0.04508674525103151,0.95263671875,0.025550919299962463,90.51539076340603,2,6,0,64.38439775762812,0.03251026622505541,0.0,0.01252643120051289,0.636507196999446,0.02582913394226269,0.02007075636523994,0.008257219611094485,0.007729036052048074,0.007729036052048074
recess-validation-0,recess,0.005,52002,fixed-budget,recess-validation-0-n0-s52002-fixed-budget,budget_exhausted,128,False,True,0.004455499478277552,0.01536788931163946,0.97314453125,0.021071004341243895,240.39755390550658,0,0,0,164.2404950646944,0.032107036101774976,0.0,0.01671281384960821,3.81234025699996,0.02593172381139936,0.01952107269549691,0.010116541233253746,0.005320036829983267,0.004455499478277552
recess-validation-0,recess,0.005,52002,learned-budget,recess-validation-0-n0-s52002-learned-budget,budget_exhausted,128,False,True,0.0033962939999303745,0.011322908617176441,0.985107421875,0.014669423904072562,233.22619696707878,0,0,0,157.0379461019339,0.03244319445960957,0.0,0.01998826544886469,3.9338762950010278,0.02593172381139936,0.019674304952174853,0.00930625816746458,0.004926713922020114,0.0033962939999303745
recess-validation-0,recess,0.005,52002,learned-coverage,recess-validation-0-n0-s52002-learned-coverage,budget_exhausted,128,False,True,0.0032453497147447346,0.011437096797745738,0.978271484375,0.014528249229000475,234.03712033301125,0,24,0,157.93035460657728,0.03242894016695688,0.0,0.019178232798094528,3.643274055999427,0.02593172381139936,0.0196476579071879,0.009344508603380885,0.004799240021562501,0.0032453497147447346
recess-validation-0,recess,0.005,52002,uncertainty-stop,recess-validation-0-n0-s52002-uncertainty-stop,confident,16,True,False,0.0196476579071879,0.12737239070024597,0.88623046875,0.021951369658423703,33.323337825905554,0,1,0,23.837410186014424,0.032567284129262755,0.0,0.011214581499643828,0.17838395699982357,0.02593172381139936,0.0196476579071879,0.0196476579071879,0.0196476579071879,0.0196476579071879
recess-validation-0,recess,0.005,52002,guarded-stop,recess-validation-0-n0-s52002-guarded-stop,confident,44,True,False,0.00880671716422642,0.045001796911244285,0.934814453125,0.023811398169745247,90.51539076340603,2,6,0,64.38439775762812,0.03242894016695688,0.0,0.013791976350421469,0.6366402089988696,0.02593172381139936,0.0196476579071879,0.009344508603380885,0.00880671716422642,0.00880671716422642
recess-validation-1,recess,0.005,52001,fixed-budget,recess-validation-1-n0-s52001-fixed-budget,budget_exhausted,128,False,True,0.004080760208486429,0.011354595328532446,0.9921875,0.021124983484111126,229.25953693864045,0,0,0,157.11785596225963,0.048950964330544106,0.0,0.018700962950970276,4.284683583000515,0.0371788201635271,0.032942022935033836,0.005536925703559668,0.004375895096479398,0.004080760208486429
recess-validation-1,recess,0.005,52001,learned-budget,recess-validation-1-n0-s52001-learned-budget,budget_exhausted,128,False,True,0.0031829886585345297,0.012079480369302675,0.986572265625,0.015293810255700866,227.41066548796846,0,0,0,155.12442052435347,0.04907623541944822,0.0,0.02299329509914969,4.5620952310000575,0.0371788201635271,0.03339607428057071,0.005520283472779842,0.004355633438969059,0.0031829886585345297
recess-validation-1,recess,0.005,52001,learned-coverage,recess-validation-1-n0-s52001-learned-coverage,budget_exhausted,128,False,True,0.0031931007656518682,0.0120002807757979,0.986083984375,0.015415475182732827,222.6246454297652,0,24,0,150.33840046615018,0.049081535289782624,0.0,0.022627502348859706,4.3197020329989755,0.0371788201635271,0.03339932029739833,0.0056478807759759815,0.004635252459737066,0.0031931007656518682
recess-validation-1,recess,0.005,52001,uncertainty-stop,recess-validation-1-n0-s52001-uncertainty-stop,confident,16,True,False,0.03339932029739833,0.21002054647993934,0.90869140625,0.02221795127878904,31.718842186414008,0,1,0,22.767746426353384,0.04992823371596426,0.0,0.012244168999586691,0.19569400399996084,0.0371788201635271,0.03339932029739833,0.03339932029739833,0.03339932029739833,0.03339932029739833
recess-validation-1,recess,0.005,52001,guarded-stop,recess-validation-1-n0-s52001-guarded-stop,confident,66,False,True,0.004458047466090765,0.01834502016641748,0.977294921875,0.020492698448445708,127.71241375808299,2,11,0,90.44605118973452,0.049081535289782624,0.0,0.02354110474971094,1.690898869999728,0.0371788201635271,0.03339932029739833,0.0056478807759759815,0.004635252459737066,0.004458047466090765
recess-validation-1,recess,0.005,52002,fixed-budget,recess-validation-1-n0-s52002-fixed-budget,budget_exhausted,128,False,True,0.004212385629851572,0.01116049227112903,0.983154296875,0.021068170105156908,228.4223186990894,0,0,0,156.0933803097083,0.04650235829011871,0.0,0.021392929648663992,4.37321390499892,0.03675301675573041,0.028745476509677476,0.008109086453304838,0.005004413185269009,0.004212385629851572
recess-validation-1,recess,0.005,52002,learned-budget,recess-validation-1-n0-s52002-learned-budget,budget_exhausted,128,False,True,0.0037200006791292496,0.010181004217392542,0.94287109375,0.015129318184208394,221.40220778169083,0,0,0,149.073474336321,0.04663200200428712,0.0,0.024546340100641828,4.630206155999986,0.03675301675573041,0.02864284209972337,0.008213164515035176,0.0049198148089580635,0.0037200006791292496
recess-validation-1,recess,0.005,52002,learned-coverage,recess-validation-1-n0-s52002-learned-coverage,budget_exhausted,128,False,True,0.003448811387185374,0.009996911174285139,0.961669921875,0.015237375428316382,222.3357454158202,0,24,0,150.00671953208533,0.046626165392004044,0.0,0.019163859349646373,3.8974706680000963,0.03675301675573041,0.02865528388341441,0.008144260096825682,0.004754662250778895,0.003448811387185374
recess-validation-1,recess,0.005,52002,uncertainty-stop,recess-validation-1-n0-s52002-uncertainty-stop,confident,16,True,False,0.02865528388341441,0.17396647302027235,0.846435546875,0.027578433332206994,31.857834326472304,0,1,0,22.860407853058913,0.04714366893953498,0.0,0.014720011250574316,0.2140659289998439,0.03675301675573041,0.02865528388341441,0.02865528388341441,0.02865528388341441,0.02865528388341441
recess-validation-1,recess,0.005,52002,guarded-stop,recess-validation-1-n0-s52002-guarded-stop,confident,66,False,True,0.004749520125442577,0.015265184843607393,0.967041015625,0.021111002261021767,127.37361627000224,2,11,0,90.03201788770005,0.046626165392004044,0.0,0.01785802625136057,1.392791832000512,0.03675301675573041,0.02865528388341441,0.008144260096825682,0.004754662250778895,0.004749520125442577
recess-validation-2,recess,0.005,52001,fixed-budget,recess-validation-2-n0-s52001-fixed-budget,budget_exhausted,128,False,True,0.00390640586431545,0.0252089055466298,0.986572265625,0.021065470398407806,237.0141907019624,0,0,0,163.26119161118595,0.03942105570230787,0.0,0.021495280750787056,3.9298391889988125,0.027187874976222968,0.026334092520210118,0.015885454241543154,0.00680151788212554,0.00390640586431545
recess-validation-2,recess,0.005,52001,learned-budget,recess-validation-2-n0-s52001-learned-budget,budget_exhausted,128,False,False,0.004203668388945381,0.0325924783439252,0.987548828125,0.01802862902168056,228.52207945092485,0,0,0,154.76907822991555,0.0392787712838799,0.0,0.024190689049555656,4.374474590998943,0.027187874976222968,0.026557783757043766,0.015783225501335704,0.006964678256590132,0.004203668388945381
recess-validation-2,recess,0.005,52001,learned-coverage,recess-validation-2-n0-s52001-learned-coverage,budget_exhausted,128,False,False,0.004574436019710623,0.033775881325388446,0.980224609375,0.017975600342206792,226.52640313681354,0,24,0,152.81685380781835,0.03931820285016333,0.0,0.021895133599082316,4.123692929000754,0.027187874976222968,0.026632683021615658,0.015725818012286875,0.009549658142422758,0.004574436019710623
recess-validation-2,recess,0.005,52001,uncertainty-stop,recess-validation-2-n0-s52001-uncertainty-stop,confident,16,True,False,0.026632683021615658,0.22207964750070763,0.961181640625,0.021207829400760853,32.35376878466185,0,1,0,23.19103082518529,0.041014563313216276,0.0,0.012594064499353408,0.19777864800016687,0.027187874976222968,0.026632683021615658,0.026632683021615658,0.026632683021615658,0.026632683021615658
recess-validation-2,recess,0.005,52001,guarded-stop,recess-validation-2-n0-s52001-guarded-stop,confident,69,True,False,0.0051042301773187165,0.03636104381566252,0.972412109375,0.024337820127412355,134.93517630503467,4,11,0,95.01666960754135,0.03931820285016333,0.0,0.019617313800699775,1.6397032819986634,0.027187874976222968,0.026632683021615658,0.015725818012286875,0.009549658142422758,0.0051042301773187165
recess-validation-2,recess,0.005,52002,fixed-budget,recess-validation-2-n0-s52002-fixed-budget,budget_exhausted,128,False,False,0.004994770101882336,0.030433468028664423,0.9755859375,0.02117913789835476,230.35521902761906,0,0,0,156.64566975054308,0.03961268132998434,0.0,0.021213867900223702,4.680480146000264,0.027289572883263617,0.0269859151054151,0.014900163254854066,0.008975485777741451,0.004994770101882336
recess-validation-2,recess,0.005,52002,learned-budget,recess-validation-2-n0-s52002-learned-budget,budget_exhausted,128,False,False,0.005115383376076297,0.03715801676317809,0.962158203125,0.017723373100687848,224.52145956385604,0,0,0,150.76845767360112,0.039568382793912234,0.0,0.025347474549107574,4.770265949000532,0.027289572883263617,0.02729651206732664,0.014825148659263404,0.007853490744367633,0.005115383376076297
recess-validation-2,recess,0.005,52002,learned-coverage,recess-validation-2-n0-s52002-learned-coverage,budget_exhausted,128,False,False,0.005125160044154961,0.03711175876232897,0.96240234375,0.017764473910376694,225.7731878867707,0,24,0,152.02018599651586,0.039540331313429926,0.0,0.022726492800484246,4.1579069109993725,0.027289572883263617,0.027239405353289465,0.014917374388552158,0.007855662239525666,0.005125160044154961
recess-validation-2,recess,0.005,52002,uncertainty-stop,recess-validation-2-n0-s52002-uncertainty-stop,confident,16,True,False,0.027239405353289465,0.22593797409952965,0.930908203125,0.021230027059338186,32.32922509205568,0,1,0,23.16648713257912,0.04143128964741827,0.0,0.01466343575020801,0.20914114600054745,0.027289572883263617,0.027239405353289465,0.027239405353289465,0.027239405353289465,0.027239405353289465
recess-validation-2,recess,0.005,52002,guarded-stop,recess-validation-2-n0-s52002-guarded-stop,confident,77,True,False,0.006185099182645378,0.03913700395746539,0.963623046875,0.023480586506627106,149.20126729832816,4,12,0,104.72063982352047,0.039540331313429926,0.0,0.019431874598740254,1.9110118520002288,0.027289572883263617,0.027239405353289465,0.014917374388552158,0.007855662239525666,0.006185099182645378
recess-validation-3,recess,0.005,52001,fixed-budget,recess-validation-3-n0-s52001-fixed-budget,budget_exhausted,128,False,True,0.0037992729680213764,0.010048799501861216,0.994873046875,0.021065482331345205,258.77748658789494,0,0,0,177.50007491647278,0.020835053352861097,0.0,0.019089598499340353,4.165774387000056,0.017766456803930526,0.013284432012018895,0.006961144643499155,0.004436750938355924,0.0037992729680213764
recess-validation-3,recess,0.005,52001,learned-budget,recess-validation-3-n0-s52001-learned-budget,budget_exhausted,128,False,True,0.002933201609519367,0.008018851548871608,0.974365234375,0.012808932042197043,254.27673783215187,0,0,0,172.9124169574451,0.020922592308365472,0.0078125,0.020488990250214546,4.3165351589996135,0.017766456803930526,0.013547347126952276,0.00720951407365326,0.004254138203154521,0.002933201609519367
recess-validation-3,recess,0.005,52001,learned-coverage,recess-validation-3-n0-s52001-learned-coverage,budget_exhausted,128,False,True,0.0030398878946334145,0.010734619514255084,0.961669921875,0.012619936138761438,253.38122881935251,0,24,0,172.0945177154567,0.02092950354014115,0.0,0.020877028449012864,3.881991426998866,0.017766456803930526,0.013614854796767571,0.007148949363333442,0.0037498442280592863,0.0030398878946334145
recess-validation-3,recess,0.005,52001,uncertainty-stop,recess-validation-3-n0-s52001-uncertainty-stop,confident,16,True,False,0.013614854796767571,0.08291136759437029,0.908203125,0.021207829400975726,35.26854747346659,0,1,0,25.134216617721776,0.02094718954086339,0.0,0.014022222749190405,0.19664015600028506,0.017766456803930526,0.013614854796767571,0.013614854796767571,0.013614854796767571,0.013614854796767571
recess-validation-3,recess,0.005,52001,guarded-stop,recess-validation-3-n0-s52001-guarded-stop,confident,34,True,False,0.006886700063301595,0.03304378581369988,0.91015625,0.020444932624065083,75.73241346250428,2,4,0,54.14435440792832,0.02092950354014115,0.0,0.012460916449435897,0.4701789299997472,0.017766456803930526,0.013614854796767571,0.007148949363333442,0.006886700063301595,0.006886700063301595
recess-validation-3,recess,0.005,52002,fixed-budget,recess-validation-3-n0-s52002-fixed-budget,budget_exhausted,128,False,True,0.004738578231088112,0.014773075281409698,0.97021484375,0.021068173088742356,260.4382629721372,0,0,0,179.09813302475777,0.020836608777240175,0.0,0.01804907090045162,4.0818199459990865,0.017146634368540796,0.013849978114629232,0.006942109071897247,0.005189080052739297,0.004738578231088112
recess-validation-3,recess,0.005,52002,learned-budget,recess-validation-3-n0-s52002-learned-budget,budget_exhausted,128,False,True,0.0035469575332987865,0.008779305731801856,0.939697265625,0.013095971211801909,254.3713077528784,0,0,0,172.96728234039406,0.020901910787731116,0.0,0.02006805325108871,4.254347740999947,0.017146634368540796,0.014151399529296942,0.006554215097701293,0.004489531117555041,0.0035469575332987865
recess-validation-3,recess,0.005,52002,learned-coverage,recess-validation-3-n0-s52002-learned-coverage,budget_exhausted,128,False,True,0.0033598985968603464,0.009544475001930897,0.94970703125,0.01281478267363926,256.24034247979205,0,24,0,174.8759851920364,0.020927897433015024,0.0,0.019685014400511135,3.9154109920000337,0.017146634368540796,0.014187664221409003,0.006826146756527253,0.004405020924527511,0.0033598985968603464
recess-validation-3,recess,0.005,52002,uncertainty-stop,recess-validation-3-n0-s52002-uncertainty-stop,confident,16,True,False,0.014187664221409003,0.0852529600605692,0.896728515625,0.021207829400975726,35.26854747346659,0,1,0,25.134216617721776,0.020918019800363195,0.0,0.01806228400027976,0.22598225100045966,0.017146634368540796,0.014187664221409003,0.014187664221409003,0.014187664221409003,0.014187664221409003
recess-validation-3,recess,0.005,52002,guarded-stop,recess-validation-3-n0-s52002-guarded-stop,confident,34,True,False,0.006765989837812386,0.030824999504737494,0.93603515625,0.024023540922997754,75.73241346250428,2,4,0,54.14435440792832,0.020927897433015024,0.0,0.014136626399704255,0.4979627029988478,0.017146634368540796,0.014187664221409003,0.006826146756527253,0.006765989837812386,0.006765989837812386
