case,family,noise_std,noise_seed,policy,run,status,final_rmse,final_max_error,coverage_95,interval_width,motion_time,distance,time_averaged_rmse,repeat_fraction,compute_p95_seconds,wall_seconds,rmse_at_8,rmse_at_16,rmse_at_32,rmse_at_64,rmse_at_128
ellipse-1,ellipse,0.0,51002,cost,ellipse-1-n0-s51002-cost,budget_exhausted,9.434082025977711e-07,5.973497884781409e-06,1.0,0.011060474834003166,284.1988203183265,196.75473784174062,0.017249902748794364,0.0,0.027681291433691486,5.226999183010776,0.012131202166281453,0.0012766727342166276,9.59730033787665e-05,7.774535759336869e-06,9.434082025977711e-07
ellipse-1,ellipse,0.005,51001,random,ellipse-1-n1-s51001-random,budget_exhausted,0.004736008820223744,0.018637858419261244,0.984375,0.028462800173513964,404.17564994060234,316.46734802177895,0.021412011065799322,0.0,0.005469286846346221,3.4930245760187972,0.013286205177455495,0.010099858571142923,0.007168669204804967,0.005644665794575998,0.004736008820223744
ellipse-1,ellipse,0.005,51001,sweep,ellipse-1-n1-s51001-sweep,budget_exhausted,0.004120555082772499,0.011295918713505493,0.99267578125,0.020578541642451396,222.85022738546482,135.41077994555968,0.022496401204444526,0.0,0.004596635735651943,3.355612615996506,0.013286205177455495,0.014128645325840803,0.012476474827226748,0.011030338670708517,0.004120555082772499
ellipse-1,ellipse,0.005,51001,gap,ellipse-1-n1-s51001-gap,budget_exhausted,0.004120555082772641,0.01129591871350194,0.99267578125,0.020578541642447032,241.0125599140309,153.57311247412565,0.01866333016924583,0.0,0.007339278252038636,3.5781002629955765,0.013286205177455495,0.004765425573818648,0.004300851976895641,0.00450550388866589,0.004120555082772641
ellipse-1,ellipse,0.005,51001,variance,ellipse-1-n1-s51001-variance,budget_exhausted,0.004120555082772515,0.011295918713510378,0.99267578125,0.02057854164244761,354.69894406581136,267.2594966259065,0.01982112139371508,0.0,0.006234335010231006,3.543079333991045,0.013286205177455495,0.004765425573818647,0.0043008519768956395,0.0045055038886658875,0.004120555082772515
ellipse-1,ellipse,0.005,51001,cost,ellipse-1-n1-s51001-cost,budget_exhausted,0.0040602670934452,0.00960739917206882,0.992431640625,0.021122301827035755,279.1962465770459,191.75889881453605,0.01840661797310666,0.0,0.031181962296250247,5.120188444008818,0.013286205177455495,0.003911251457469542,0.0035970820692541915,0.0042511125374169985,0.0040602670934452
ellipse-1,ellipse,0.005,51002,random,ellipse-1-n1-s51002-random,budget_exhausted,0.004134799688357906,0.012306743831857925,0.974365234375,0.028462800173513964,404.17564994060234,316.46734802177895,0.02190174322913851,0.0,0.0045552339492132875,3.451198666007258,0.011996504099913242,0.009262920084308904,0.0084716604180429,0.006346323445802863,0.004134799688357906
ellipse-1,ellipse,0.005,51002,sweep,ellipse-1-n1-s51002-sweep,budget_exhausted,0.004531975137244303,0.01494666744410339,0.95556640625,0.020578541642451396,222.85022738546482,135.41077994555968,0.02100789009676288,0.0,0.004692270410305353,3.2492501249944326,0.011996504099913242,0.011397101436433481,0.010364472340803225,0.00840334993705757,0.004531975137244303
ellipse-1,ellipse,0.005,51002,gap,ellipse-1-n1-s51002-gap,budget_exhausted,0.004531975137244867,0.014946667444103334,0.95556640625,0.020578541642446976,243.46692917464793,156.02748173474274,0.018779014595840277,0.0,0.0073084677453152825,3.6328221040021162,0.011996504099913242,0.005477660427222176,0.005113229928102949,0.005138586595960874,0.004531975137244867
ellipse-1,ellipse,0.005,51002,variance,ellipse-1-n1-s51002-variance,budget_exhausted,0.004531975137244893,0.014946667444106887,0.95556640625,0.020578541642447823,358.2332358010997,270.79378836119463,0.01941875518316544,0.0,0.007663588500872709,3.4800954490201548,0.011996504099913242,0.005477660427222175,0.005113229928102946,0.005138586595960913,0.004531975137244893
ellipse-1,ellipse,0.005,51002,cost,ellipse-1-n1-s51002-cost,budget_exhausted,0.004889971787876209,0.014989140158524372,0.95166015625,0.021122350414898197,277.431254622413,190.02591381237428,0.01852827961486737,0.0,0.03146372378978411,5.41926254198188,0.011996504099913242,0.004871414171600799,0.004895744534981381,0.00546150654428446,0.004889971787876209
ellipse-1,ellipse,0.015,51001,random,ellipse-1-n2-s51001-random,budget_exhausted,0.01055401822885043,0.036620850865049404,0.984375,0.05114773184880092,404.17564994060234,316.46734802177895,0.024757611493526944,0.0,0.005958466310403307,3.5322360529971775,0.017762755063364742,0.017192453858797578,0.01547045813825482,0.013468756498798562,0.01055401822885043
ellipse-1,ellipse,0.015,51001,sweep,ellipse-1-n2-s51001-sweep,budget_exhausted,0.008919610898252186,0.023248851170015683,0.9912109375,0.04446520284799932,222.85022738546482,135.41077994555968,0.02739588429382085,0.0,0.006105189681693443,3.4176349400077015,0.017762755063364742,0.02147939400945674,0.019943706246237643,0.019059583657553596,0.008919610898252186
ellipse-1,ellipse,0.015,51001,gap,ellipse-1-n2-s51001-gap,budget_exhausted,0.008919610898252151,0.023248851170014795,0.9912109375,0.04446520284799865,241.0125599140309,153.57311247412565,0.023265289119143936,0.0,0.008872608332603693,3.614138659002492,0.017762755063364742,0.013222438483735968,0.012709884734965609,0.011987569432478614,0.008919610898252151
ellipse-1,ellipse,0.015,51001,variance,ellipse-1-n2-s51001-variance,budget_exhausted,0.00891961089825227,0.02324885117001635,0.9912109375,0.04446520284799842,337.9110583231908,250.47161088328585,0.02396957945167517,0.0,0.006490596817457117,3.4624262819997966,0.017762755063364742,0.013222438483735968,0.012709884734965609,0.011987569432478624,0.00891961089825227
ellipse-1,ellipse,0.015,51001,cost,ellipse-1-n2-s51001-cost,budget_exhausted,0.009224213291673049,0.02815093486182846,0.972900390625,0.04488695367053992,269.17535477545744,181.74854331657335,0.022702360851261885,0.0,0.024136018655553926,4.961890225997195,0.017762755063364742,0.011551487767557227,0.011994837579246909,0.011315295059965721,0.009224213291673049
ellipse-1,ellipse,0.015,51002,random,ellipse-1-n2-s51002-random,budget_exhausted,0.009574844582818294,0.03288068637692221,0.966796875,0.05114773184880092,404.17564994060234,316.46734802177895,0.026271891549245713,0.0,0.005511861362901981,3.5214762590185273,0.014812533872716029,0.01733653992580406,0.016565658954901984,0.014173891502978646,0.009574844582818294
ellipse-1,ellipse,0.015,51002,sweep,ellipse-1-n2-s51002-sweep,budget_exhausted,0.010681729306444286,0.03368175505493032,0.9501953125,0.04446520284799932,222.85022738546482,135.41077994555968,0.023336380129826324,0.0,0.005605661835579666,3.4357434439880308,0.014812533872716029,0.01395629017877986,0.013701833483882542,0.011184739555466474,0.010681729306444286
ellipse-1,ellipse,0.015,51002,gap,ellipse-1-n2-s51002-gap,budget_exhausted,0.01068172930644437,0.03368175505493032,0.9501953125,0.044465202847998805,245.62677412399086,158.18732668408575,0.024345999526433695,0.0,0.008058160393557041,3.735700723977061,0.014812533872716029,0.016178064226456346,0.015046672783270796,0.013511044312493016,0.01068172930644437
ellipse-1,ellipse,0.015,51002,variance,ellipse-1-n2-s51002-variance,budget_exhausted,0.010681729306444749,0.03368175505493387,0.9501953125,0.04446520284799832,344.6851174824937,257.24567004258887,0.024125329109386494,0.0,0.0055029350114637055,3.3984062790113967,0.014812533872716029,0.016178064226456346,0.0150466727832708,0.013511044312492908,0.010681729306444749
ellipse-1,ellipse,0.015,51002,cost,ellipse-1-n2-s51002-cost,budget_exhausted,0.01182569800668665,0.034260842889491494,0.949951171875,0.04488704486850146,271.93297358440515,184.47871002056283,0.02329379945986419,0.0,0.031553805388102756,5.375392085989006,0.014812533872716029,0.01398288188978052,0.014294659066202637,0.014228661709675726,0.01182569800668665
ellipse-2,ellipse,0.0,51001,random,ellipse-2-n0-s51001-random,budget_exhausted,7.67618609861434e-05,0.00038971572833818025,1.0,0.018803517685127585,449.69677427069126,353.22066801204846,0.04886625374702622,0.0,0.007542098856356457,3.872692642995389,0.024711620328001945,0.02061801214078743,0.005543027516891187,0.000318664275389235,7.67618609861434e-05
ellipse-2,ellipse,0.0,51001,sweep,ellipse-2-n0-s51001-sweep,budget_exhausted,6.325162963301383e-07,1.9049443136243127e-06,1.0,0.010492388533811488,253.3480683020988,155.74267388998223,0.049698379782303646,0.0,0.008529601848567835,4.087030169001082,0.024711620328001945,0.023792197282905297,0.022119534361513832,0.016140933073377484,6.325162963301383e-07
ellipse-2,ellipse,0.0,51001,gap,ellipse-2-n0-s51001-gap,budget_exhausted,6.325162963360865e-07,1.9049443136243127e-06,1.0,0.010492388533806265,271.51040083066476,173.90500641854823,0.043860972262528754,0.0,0.013301577768288542,4.3752750089915935,0.024711620328001945,0.0032728013803486494,0.00017534326724119828,1.0262328877541664e-05,6.325162963360865e-07
ellipse-2,ellipse,0.0,51001,variance,ellipse-2-n0-s51001-variance,budget_exhausted,6.325162963297059e-07,1.9049443136243127e-06,1.0,0.01049238853379897,406.8934092462997,309.2880148341836,0.046448004700334417,0.0,0.006394623890810179,3.4307317459897604,0.024711620328001945,0.003272801380348651,0.00017534326724120402,1.026232887754368e-05,6.325162963297059e-07
ellipse-2,ellipse,0.0,51001,cost,ellipse-2-n0-s51001-cost,budget_exhausted,2.0908215497930313e-06,1.4187398559295517e-05,1.0,0.011188691837753235,316.6234105645625,219.23016058044735,0.04373227577760872,0.0,0.0356093743102974,5.258352053002454,0.024711620328001945,0.003173942308468993,0.00024848819860668784,1.7788151799353157e-05,2.0908215497930313e-06
ellipse-2,ellipse,0.0,51002,random,ellipse-2-n0-s51002-random,budget_exhausted,7.67618609861434e-05,0.00038971572833818025,1.0,0.018803517685127585,449.69677427069126,353.22066801204846,0.04886625374702622,0.0,0.0049746084507205504,3.3900279299996328,0.024711620328001945,0.02061801214078743,0.005543027516891187,0.000318664275389235,7.67618609861434e-05
ellipse-2,ellipse,0.0,51002,sweep,ellipse-2-n0-s51002-sweep,budget_exhausted,6.325162963301383e-07,1.9049443136243127e-06,1.0,0.010492388533811488,253.3480683020988,155.74267388998223,0.049698379782303646,0.0,0.005459821225667837,3.330722793994937,0.024711620328001945,0.023792197282905297,0.022119534361513832,0.016140933073377484,6.325162963301383e-07
ellipse-2,ellipse,0.0,51002,gap,ellipse-2-n0-s51002-gap,budget_exhausted,6.325162963360865e-07,1.9049443136243127e-06,1.0,0.010492388533806265,271.51040083066476,173.90500641854823,0.043860972262528754,0.0,0.0074206420482369135,3.5897080870054197,0.024711620328001945,0.0032728013803486494,0.00017534326724119828,1.0262328877541664e-05,6.325162963360865e-07
ellipse-2,ellipse,0.0,51002,variance,ellipse-2-n0-s51002-variance,budget_exhausted,6.325162963297059e-07,1.9049443136243127e-06,1.0,0.01049238853379897,406.8934092462997,309.2880148341836,0.046448004700334417,0.0,0.00709544846467906,3.465835869021248,0.024711620328001945,0.003272801380348651,0.00017534326724120402,1.026232887754368e-05,6.325162963297059e-07
ellipse-2,ellipse,0.0,51002,cost,ellipse-2-n0-s51002-cost,budget_exhausted,2.0908215497930313e-06,1.4187398559295517e-05,1.0,0.011188691837753235,316.6234105645625,219.23016058044735,0.04373227577760872,0.0,0.038871276286954505,5.364434684976004,0.024711620328001945,0.003173942308468993,0.00024848819860668784,1.7788151799353157e-05,2.0908215497930313e-06
ellipse-2,ellipse,0.005,51001,random,ellipse-2-n1-s51001-random,budget_exhausted,0.005046945478008628,0.01421391891472984,0.973876953125,0.029180875149294773,449.69677427069126,353.22066801204846,0.048669192527317676,0.0,0.004947428937884971,3.7069124370173085,0.024987562123452278,0.019989768994057064,0.010382619863149563,0.007600124975484686,0.005046945478008628
ellipse-2,ellipse,0.005,51001,sweep,ellipse-2-n1-s51001-sweep,budget_exhausted,0.0043347730055438355,0.01215678201482151,0.9814453125,0.020578542319796625,253.3480683020988,155.74267388998223,0.04961914278196284,0.0,0.004188382269057908,3.265319111000281,0.024987562123452278,0.023590156276007176,0.021956603653072778,0.015895926181700187,0.0043347730055438355
ellipse-2,ellipse,0.005,51001,gap,ellipse-2-n1-s51001-gap,budget_exhausted,0.004334773005544161,0.012156782014820178,0.9814453125,0.020578542319792715,275.731915958926,178.12652154680953,0.044695996176051446,0.0,0.007007097451423761,3.575216816010652,0.024987562123452278,0.0061783384966092,0.004564335874463987,0.004607435351714574,0.004334773005544161
ellipse-2,ellipse,0.005,51001,variance,ellipse-2-n1-s51001-variance,budget_exhausted,0.004334773005543931,0.012156782014820622,0.9814453125,0.02057854231979242,388.7310767177341,291.1256823056175,0.04687375773054337,0.0,0.009399861708516255,3.7299074809998274,0.024987562123452278,0.006178338496609205,0.00456433587446399,0.004607435351714569,0.004334773005543931
ellipse-2,ellipse,0.005,51001,cost,ellipse-2-n1-s51001-cost,budget_exhausted,0.004292053743346012,0.01214365353859359,0.990966796875,0.021226676586646058,311.23551897857067,214.0019866827081,0.04448438482734955,0.0,0.034768503405211953,5.344876415008912,0.024987562123452278,0.005594433464382759,0.004827547217321905,0.00454858287201555,0.004292053743346012
ellipse-2,ellipse,0.005,51002,random,ellipse-2-n1-s51002-random,budget_exhausted,0.004580375338731941,0.013082166657852834,0.988525390625,0.029180875149294773,449.69677427069126,353.22066801204846,0.049081122857692616,0.0,0.0041454129168414485,3.239741409983253,0.024982591307021053,0.02128689975143035,0.01167537913815995,0.0065501369543096545,0.004580375338731941
ellipse-2,ellipse,0.005,51002,sweep,ellipse-2-n1-s51002-sweep,budget_exhausted,0.004791296338136366,0.012188854254843562,0.961669921875,0.020578542319796625,253.3480683020988,155.74267388998223,0.04989983479860231,0.0,0.005500056047458198,3.4871967139770277,0.024982591307021053,0.02401984188853143,0.022049690487194903,0.01710093292230339,0.004791296338136366
ellipse-2,ellipse,0.005,51002,gap,ellipse-2-n1-s51002-gap,budget_exhausted,0.0047912963381366806,0.012188854254842452,0.961669921875,0.020578542319792392,279.2662076942146,181.66081328209808,0.04450530934350571,0.0,0.007985096950142176,3.7436867899959907,0.024982591307021053,0.006356153825018539,0.004862756024502412,0.005464295935733167,0.0047912963381366806
ellipse-2,ellipse,0.005,51002,variance,ellipse-2-n1-s51002-variance,budget_exhausted,0.004791296338136573,0.012188854254844672,0.961669921875,0.02057854231979275,374.59390977657984,276.98851536446335,0.04636904313771601,0.0,0.007228368501819203,3.636530298012076,0.024982591307021053,0.0063561538250185385,0.004862756024502411,0.005464295935733158,0.004791296338136573
ellipse-2,ellipse,0.005,51002,cost,ellipse-2-n1-s51002-cost,budget_exhausted,0.004619423505951577,0.012059245867805435,0.969970703125,0.021178023263200084,309.79639562111157,212.7562280306634,0.044158474211814076,0.0,0.03860838889231671,5.384753677004483,0.024982591307021053,0.004781200421417386,0.004610471863509152,0.0048924884998695385,0.004619423505951577
ellipse-2,ellipse,0.015,51001,random,ellipse-2-n2-s51001-random,budget_exhausted,0.011318712492769627,0.03235065144176541,0.974365234375,0.052106858867668096,449.69677427069126,353.22066801204846,0.05044236389982091,0.0,0.004472887946758419,3.4765975359769072,0.02833307471543452,0.02262875222755374,0.02158126103350511,0.014991188141715316,0.011318712492769627
ellipse-2,ellipse,0.015,51001,sweep,ellipse-2-n2-s51001-sweep,budget_exhausted,0.010044105374466972,0.024571891659506795,0.983154296875,0.04446520303098316,253.3480683020988,155.74267388998223,0.05195868343628832,0.0,0.004129074627417137,3.34573255100986,0.02833307471543452,0.0276221758957897,0.025960105669508644,0.02006778152480311,0.010044105374466972
ellipse-2,ellipse,0.015,51001,gap,ellipse-2-n2-s51001-gap,budget_exhausted,0.010044105374467387,0.024571891659509015,0.983154296875,0.04446520303098263,279.75708154633793,182.1516871342214,0.04868670489093914,0.0,0.008319938501517748,3.6380105979915243,0.02833307471543452,0.01570214799148509,0.013323880219473519,0.011583382519979944,0.010044105374467387
ellipse-2,ellipse,0.015,51001,variance,ellipse-2-n2-s51001-variance,budget_exhausted,0.010044105374467456,0.024571891659509904,0.983154296875,0.04446520303098242,368.8015983215235,271.19620390940696,0.04999586479762312,0.0,0.007119536408572455,3.4405303810199257,0.02833307471543452,0.015702147991485085,0.013323880219473519,0.011583382519979972,0.010044105374467456
ellipse-2,ellipse,0.015,51001,cost,ellipse-2-n2-s51001-cost,budget_exhausted,0.009764821068278785,0.023492478905977277,0.989013671875,0.044868885109376096,302.6746686508225,205.53767832811616,0.048014045131747826,0.0,0.03287620619084919,5.271324629982701,0.02833307471543452,0.013811731329320781,0.013678017795178634,0.011490081843289129,0.009764821068278785
ellipse-2,ellipse,0.015,51002,random,ellipse-2-n2-s51002-random,budget_exhausted,0.010516984508615596,0.028023355406345818,0.98291015625,0.052106858867668096,449.69677427069126,353.22066801204846,0.05068290237224411,0.0,0.005588346545118826,3.3976181949838065,0.02720700572547157,0.023770436223537056,0.02226214339044905,0.01370577017513915,0.010516984508615596
ellipse-2,ellipse,0.015,51002,sweep,ellipse-2-n2-s51002-sweep,budget_exhausted,0.011851531050498434,0.029177412068687902,0.91796875,0.04446520303098316,253.3480683020988,155.74267388998223,0.05208173511243599,0.0,0.006218710711982565,3.585529920004774,0.02720700572547157,0.02751871181126206,0.02486192510347282,0.02172506700136656,0.011851531050498434
ellipse-2,ellipse,0.015,51002,gap,ellipse-2-n2-s51002-gap,budget_exhausted,0.0118515310504985,0.029177412068687014,0.91796875,0.0444652030309827,280.2479553984613,182.6425609863449,0.04807445771430594,0.0,0.007815272898005786,3.89540781697724,0.02720700572547157,0.016711432805435605,0.014061007889444956,0.014129549347877787,0.0118515310504985
ellipse-2,ellipse,0.015,51002,variance,ellipse-2-n2-s51002-variance,budget_exhausted,0.011851531050498462,0.029177412068683684,0.91796875,0.04446520303098255,395.7996601883108,298.19426577619436,0.048566522352148915,0.0,0.005082625006616581,3.5923376650025602,0.02720700572547157,0.016711432805435602,0.014061007889444956,0.014129549347877792,0.011851531050498462
ellipse-2,ellipse,0.015,51002,cost,ellipse-2-n2-s51002-cost,budget_exhausted,0.011190684110410857,0.02870451788601952,0.946533203125,0.044911557697323544,303.1852802677624,206.02534822837967,0.04696030522584659,0.0,0.02912628996273269,5.170660473027965,0.02720700572547157,0.01197028422190657,0.013360519524918063,0.01268927786810836,0.011190684110410857
ellipse-3,ellipse,0.0,51001,random,ellipse-3-n0-s51001-random,budget_exhausted,0.00018888282721927902,0.0011526444480029485,1.0,0.020679984498442446,419.0943353414317,329.4647374030321,0.05169669946835036,0.0,0.006710458791349078,3.539129356999183,0.029031742205839695,0.016356274848806265,0.004512968646028471,0.0015954874919721221,0.00018888282721927902
ellipse-3,ellipse,0.0,51001,sweep,ellipse-3-n0-s51001-sweep,budget_exhausted,7.699795590849086e-07,3.2756200490924314e-06,1.0,0.010492087215481293,237.04160280874234,144.87169689441131,0.05446693588915139,0.0,0.004861718865868166,3.436146722990088,0.029031742205839695,0.02727185979656645,0.026075860536453308,0.01792046412156676,7.699795590849086e-07
ellipse-3,ellipse,0.0,51001,gap,ellipse-3-n0-s51001-gap,budget_exhausted,7.699795590912862e-07,3.2756200492034537e-06,1.0,0.01049208721547576,267.5739564108181,175.40405049648706,0.04646068676606231,0.0,0.007639738279976882,3.665036196995061,0.029031742205839695,0.004738242863387558,0.00023225098383373245,1.2677421107120578e-05,7.699795590912862e-07
ellipse-3,ellipse,0.0,51001,variance,ellipse-3-n0-s51001-variance,budget_exhausted,7.699795590933996e-07,3.2756200492034537e-06,1.0,0.010492087215469442,420.53024873247125,328.3603428181403,0.048491494840315,0.0,0.006491782845114358,3.4601896179956384,0.029031742205839695,0.004738242863387554,0.0002322509838337346,1.2677421107123927e-05,7.699795590933996e-07
ellipse-3,ellipse,0.0,51001,cost,ellipse-3-n0-s51001-cost,budget_exhausted,2.7591941940038533e-06,2.0930989491518837e-05,1.0,0.011369952391175064,298.3020168715132,206.68046765279666,0.04619607619838024,0.0,0.02882994653627975,5.430433247005567,0.029031742205839695,0.003958840333492713,0.00025278083791460893,2.237478730848975e-05,2.7591941940038533e-06
ellipse-3,ellipse,0.0,51002,random,ellipse-3-n0-s51002-random,budget_exhausted,0.00018888282721927902,0.0011526444480029485,1.0,0.020679984498442446,419.0943353414317,329.4647374030321,0.05169669946835036,0.0,0.00556745065114228,3.695656172989402,0.029031742205839695,0.016356274848806265,0.004512968646028471,0.0015954874919721221,0.00018888282721927902
ellipse-3,ellipse,0.0,51002,sweep,ellipse-3-n0-s51002-sweep,budget_exhausted,7.699795590849086e-07,3.2756200490924314e-06,1.0,0.010492087215481293,237.04160280874234,144.87169689441131,0.05446693588915139,0.0,0.004995632900681812,3.7107224310166202,0.029031742205839695,0.02727185979656645,0.026075860536453308,0.01792046412156676,7.699795590849086e-07
ellipse-3,ellipse,0.0,51002,gap,ellipse-3-n0-s51002-gap,budget_exhausted,7.699795590912862e-07,3.2756200492034537e-06,1.0,0.01049208721547576,267.5739564108181,175.40405049648706,0.04646068676606231,0.0,0.008864230748440604,4.101071799988858,0.029031742205839695,0.004738242863387558,0.00023225098383373245,1.2677421107120578e-05,7.699795590912862e-07
ellipse-3,ellipse,0.0,51002,variance,ellipse-3-n0-s51002-variance,budget_exhausted,7.699795590933996e-07,3.2756200492034537e-06,1.0,0.010492087215469442,420.53024873247125,328.3603428181403,0.048491494840315,0.0,0.008271459996467456,3.6658659699896816,0.029031742205839695,0.004738242863387554,0.0002322509838337346,1.2677421107123927e-05,7.699795590933996e-07
ellipse-3,ellipse,0.0,51002,cost,ellipse-3-n0-s51002-cost,budget_exhausted,2.7591941940038533e-06,2.0930989491518837e-05,1.0,0.011369952391175064,298.3020168715132,206.68046765279666,0.04619607619838024,0.0,0.025278467779571656,5.132525266992161,0.029031742205839695,0.003958840333492713,0.00025278083791460893,2.237478730848975e-05,2.7591941940038533e-06
ellipse-3,ellipse,0.005,51001,random,ellipse-3-n1-s51001-random,budget_exhausted,0.004030527607534252,0.012030689996480659,0.99609375,0.030956251773730358,419.0943353414317,329.4647374030321,0.05111812665307491,0.0,0.005630408939032347,3.5469383059826214,0.027372003195733467,0.01570631876112631,0.007482188150543796,0.008761482606741897,0.004030527607534252
ellipse-3,ellipse,0.005,51001,sweep,ellipse-3-n1-s51001-sweep,budget_exhausted,0.004042728824798046,0.012500980808504591,0.988525390625,0.020578542223984496,237.04160280874234,144.87169689441131,0.05278908887070004,0.0,0.0057284210401121515,4.036555819999194,0.027372003195733467,0.024740385101827484,0.023248392597720404,0.01558627436590416,0.004042728824798046
ellipse-3,ellipse,0.005,51001,gap,ellipse-3-n1-s51001-gap,budget_exhausted,0.00404272882479829,0.012500980808503037,0.988525390625,0.020578542223980235,264.62871329807774,172.45880738374663,0.04669238340396146,0.0,0.01057311967888381,4.495386686990969,0.027372003195733467,0.006136794429413126,0.004226829809211002,0.004132310170674473,0.00404272882479829
ellipse-3,ellipse,0.005,51001,variance,ellipse-3-n1-s51001-variance,budget_exhausted,0.004042728824798276,0.012500980808505924,0.988525390625,0.020578542223980045,384.40193321618875,292.2320273018575,0.04781345915228961,0.0,0.006226702242565806,3.7253103030088823,0.027372003195733467,0.006136794429413122,0.0042268298092110025,0.004132310170674476,0.004042728824798276
ellipse-3,ellipse,0.005,51001,cost,ellipse-3-n1-s51001-cost,budget_exhausted,0.004296233576518748,0.013994533408834386,0.994873046875,0.0213461161349316,293.45435796193186,201.91880487395773,0.046534786647503,0.0,0.039430635108146816,5.6230881760129705,0.027372003195733467,0.006104146562270332,0.004871989542771056,0.004964454238270573,0.004296233576518748
ellipse-3,ellipse,0.005,51002,random,ellipse-3-n1-s51002-random,budget_exhausted,0.004591771628351846,0.01176573807412934,0.989501953125,0.030956251773730358,419.0943353414317,329.4647374030321,0.052145751398154895,0.0,0.009278487594565371,3.8246657350100577,0.02997610737221861,0.016550331291361634,0.006465122104547724,0.005276799147722242,0.004591771628351846
ellipse-3,ellipse,0.005,51002,sweep,ellipse-3-n1-s51002-sweep,budget_exhausted,0.004047370402686997,0.012546085790480499,0.98095703125,0.020578542223984496,237.04160280874234,144.87169689441131,0.05582031933450811,0.0,0.005676914965442846,3.8645453229837585,0.02997610737221861,0.02937313338002754,0.028268882896873886,0.019955609847467196,0.004047370402686997
ellipse-3,ellipse,0.005,51002,gap,ellipse-3-n1-s51002-gap,budget_exhausted,0.004047370402686977,0.012546085790478945,0.98095703125,0.020578542223980586,266.39585916572196,174.22595325139093,0.04758798151253271,0.0,0.008029888663440942,4.110357005003607,0.02997610737221861,0.007415949359410573,0.004996255984469397,0.00473933386741252,0.004047370402686977
ellipse-3,ellipse,0.005,51002,variance,ellipse-3-n1-s51002-variance,budget_exhausted,0.004047370402686879,0.012546085790483164,0.98095703125,0.020578542223980166,397.1646533713971,304.9947474570661,0.04933520132420905,0.0,0.00879470654617762,3.8282854970020708,0.02997610737221861,0.007415949359410577,0.004996255984469398,0.004739333867412468,0.004047370402686879
ellipse-3,ellipse,0.005,51002,cost,ellipse-3-n1-s51002-cost,budget_exhausted,0.004017686150606194,0.011981360533637353,0.98046875,0.02134624436521398,296.0981037285135,204.53215006202612,0.04709368975365611,0.0,0.039283405647438444,5.776235969009576,0.02997610737221861,0.006280371152519388,0.004547834357750538,0.0042915856378476286,0.004017686150606194
ellipse-3,ellipse,0.015,51001,random,ellipse-3-n2-s51001-random,budget_exhausted,0.008521989622058192,0.025556398327644947,0.997314453125,0.05373972503225316,419.0943353414317,329.4647374030321,0.052342339396301625,0.0,0.00659574009332573,3.7423356549988966,0.026646765865742616,0.01920578654904219,0.015534505648623576,0.014949983683801897,0.008521989622058192
ellipse-3,ellipse,0.015,51001,sweep,ellipse-3-n2-s51001-sweep,budget_exhausted,0.009521828176400016,0.025163685890045362,0.98681640625,0.044465203005101595,237.04160280874234,144.87169689441131,0.0531214813875235,0.0,0.006628330053354144,3.253156204998959,0.026646765865742616,0.024894272277295116,0.0233764686274286,0.01767661891956812,0.009521828176400016
ellipse-3,ellipse,0.015,51001,gap,ellipse-3-n2-s51001-gap,budget_exhausted,0.009521828176399991,0.025163685890045584,0.98681640625,0.04446520300510096,267.57395641081814,175.4040504964871,0.05016760470602644,0.0,0.008879720540426203,3.415057853999315,0.026646765865742616,0.01542059427503722,0.012235134115149282,0.011056639333061674,0.009521828176399991
ellipse-3,ellipse,0.015,51001,variance,ellipse-3-n2-s51001-variance,budget_exhausted,0.00952182817640019,0.025163685890045806,0.98681640625,0.04446520300510094,406.9821304138652,314.8122244995344,0.04985227677035912,0.0,0.009441557942773215,3.527910337987123,0.026646765865742616,0.015420594275037223,0.01223513411514927,0.011056639333061644,0.00952182817640019
ellipse-3,ellipse,0.015,51001,cost,ellipse-3-n2-s51001-cost,budget_exhausted,0.009996879695892242,0.026222702933224595,0.98095703125,0.04504489372792633,287.84026702719973,195.99987017305625,0.04991291191685943,0.0,0.03988953495281748,5.773098723992007,0.026646765865742616,0.015363255125138878,0.013769986782274972,0.01257882600479743,0.009996879695892242
ellipse-3,ellipse,0.015,51002,random,ellipse-3-n2-s51002-random,budget_exhausted,0.010427081874381,0.02744911546112122,0.990234375,0.05373972503225316,419.0943353414317,329.4647374030321,0.05423713518001747,0.0,0.007155839052575172,3.8013183700095396,0.03310234094458299,0.019783624478680397,0.016025773937588642,0.013523294195929696,0.010427081874381
ellipse-3,ellipse,0.015,51002,sweep,ellipse-3-n2-s51002-sweep,budget_exhausted,0.009298339606253753,0.02612186905513092,0.97412109375,0.044465203005101595,237.04160280874234,144.87169689441131,0.058003120495813854,0.0,0.003741294985229615,2.9708767969859764,0.03310234094458299,0.03216298184004383,0.030240842248975813,0.021631200171644327,0.009298339606253753
ellipse-3,ellipse,0.015,51002,gap,ellipse-3-n2-s51002-gap,budget_exhausted,0.009298339606253815,0.026121869055130253,0.97412109375,0.04446520300510098,266.69038347699603,174.52047756266498,0.051342470147856964,0.0,0.007635792453947941,3.2061228120001033,0.03310234094458299,0.015714572303456017,0.014710615924795247,0.01243609676316515,0.009298339606253815
